ID,Candidate_id,Candidate_Entity_ID,General_Party_ID,Election_Type,Office_Sought,Broad_Sector,Incumbency_Status,Election_Year,Industry_Spending_Totals,Status_of_Candidate,Status_of_Candidate,Candidate,Election_Status,General_Party,Election_Type,Office_Sought,Incumbency_Status,Broad_Sector
25815,2581,1596120,2,1,625,5,1,2002,1750,2,Lost,"WYMAN, PHILLIP D (PHIL)",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 036,Open,Energy & Natural Resources
25818,2581,1596120,2,1,625,8,1,2002,1150,2,Lost,"WYMAN, PHILLIP D (PHIL)",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 036,Open,Health
25816,2581,1596120,2,1,625,6,1,2002,1100,2,Lost,"WYMAN, PHILLIP D (PHIL)",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 036,Open,"Finance, Insurance & Real Estate"
25826,2582,1597408,1,1,611,6,1,2002,136795,2,Lost,"DIRIDON JR, ROD",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 022,Open,"Finance, Insurance & Real Estate"
25822,2582,1597408,1,1,611,2,1,2002,81425,2,Lost,"DIRIDON JR, ROD",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 022,Open,Construction
25828,2582,1597408,1,1,611,8,1,2002,13150,2,Lost,"DIRIDON JR, ROD",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 022,Open,Health
25825,2582,1597408,1,1,611,5,1,2002,7800,2,Lost,"DIRIDON JR, ROD",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 022,Open,Energy & Natural Resources
25832,2583,6398612,1,1,590,2,1,2002,1350,2,Lost,"ROBEY, ED",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 001,Open,Construction
25835,2583,6398612,1,1,590,5,1,2002,1000,2,Lost,"ROBEY, ED",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 001,Open,Energy & Natural Resources
25836,2583,6398612,1,1,590,6,1,2002,900,2,Lost,"ROBEY, ED",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 001,Open,"Finance, Insurance & Real Estate"
25838,2583,6398612,1,1,590,8,1,2002,550,2,Lost,"ROBEY, ED",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 001,Open,Health
25846,2584,714768,1,1,603,6,1,2002,63350,2,Lost,"RAMSEY, CHARLES",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 014,Open,"Finance, Insurance & Real Estate"
25842,2584,714768,1,1,603,2,1,2002,37450,2,Lost,"RAMSEY, CHARLES",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 014,Open,Construction
25845,2584,714768,1,1,603,5,1,2002,13200,2,Lost,"RAMSEY, CHARLES",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 014,Open,Energy & Natural Resources
25848,2584,714768,1,1,603,8,1,2002,9950,2,Lost,"RAMSEY, CHARLES",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 014,Open,Health
25856,2585,1873007,2,1,652,6,1,2002,41476,2,Lost,"PEPPLER, SUSAN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 063,Open,"Finance, Insurance & Real Estate"
25852,2585,1873007,2,1,652,2,1,2002,25850,2,Lost,"PEPPLER, SUSAN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 063,Open,Construction
25858,2585,1873007,2,1,652,8,1,2002,24725,2,Lost,"PEPPLER, SUSAN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 063,Open,Health
25855,2585,1873007,2,1,652,5,1,2002,2000,2,Lost,"PEPPLER, SUSAN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 063,Open,Energy & Natural Resources
25866,2586,2312858,2,1,621,6,1,2002,19925,2,Lost,"MAGGARD, MIKE",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 032,Open,"Finance, Insurance & Real Estate"
25862,2586,2312858,2,1,621,2,1,2002,16250,2,Lost,"MAGGARD, MIKE",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 032,Open,Construction
25865,2586,2312858,2,1,621,5,1,2002,7150,2,Lost,"MAGGARD, MIKE",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 032,Open,Energy & Natural Resources
25868,2586,2312858,2,1,621,8,1,2002,3500,2,Lost,"MAGGARD, MIKE",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 032,Open,Health
25876,2587,6398641,1,1,9172,6,1,2002,1289929,2,Lost,"UMBERG, TOM",Lost-Primary,Democratic,Standard,INSURANCE COMMISSIONER,Open,"Finance, Insurance & Real Estate"
25872,2587,6398641,1,1,9172,2,1,2002,7675,2,Lost,"UMBERG, TOM",Lost-Primary,Democratic,Standard,INSURANCE COMMISSIONER,Open,Construction
25878,2587,6398641,1,1,9172,8,1,2002,6900,2,Lost,"UMBERG, TOM",Lost-Primary,Democratic,Standard,INSURANCE COMMISSIONER,Open,Health
25875,2587,6398641,1,1,9172,5,1,2002,4450,2,Lost,"UMBERG, TOM",Lost-Primary,Democratic,Standard,INSURANCE COMMISSIONER,Open,Energy & Natural Resources
25885,2588,1255697,1,1,669,5,1,2002,2600,2,Lost,"PETTIS, GREGORY S",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 080,Open,Energy & Natural Resources
25886,2588,1255697,1,1,669,6,1,2002,800,2,Lost,"PETTIS, GREGORY S",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 080,Open,"Finance, Insurance & Real Estate"
25888,2588,1255697,1,1,669,8,1,2002,500,2,Lost,"PETTIS, GREGORY S",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 080,Open,Health
25882,2588,1255697,1,1,669,2,1,2002,100,2,Lost,"PETTIS, GREGORY S",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 080,Open,Construction
25896,2589,12996620,2,1,9169,6,1,2002,4186755,2,Lost,"RIORDAN, RICHARD J",Lost-Primary,Republican,Standard,GOVERNOR,Open,"Finance, Insurance & Real Estate"
25898,2589,12996620,2,1,9169,8,1,2002,432382,2,Lost,"RIORDAN, RICHARD J",Lost-Primary,Republican,Standard,GOVERNOR,Open,Health
25892,2589,12996620,2,1,9169,2,1,2002,391388,2,Lost,"RIORDAN, RICHARD J",Lost-Primary,Republican,Standard,GOVERNOR,Open,Construction
25895,2589,12996620,2,1,9169,5,1,2002,189500,2,Lost,"RIORDAN, RICHARD J",Lost-Primary,Republican,Standard,GOVERNOR,Open,Energy & Natural Resources
25894,2589,12996620,2,1,9169,4,1,2002,500,2,Lost,"RIORDAN, RICHARD J",Lost-Primary,Republican,Standard,GOVERNOR,Open,Defense
25906,2590,377771,1,1,635,6,1,2002,55800,2,Lost,"CARRILLO, PEDRO",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 046,Open,"Finance, Insurance & Real Estate"
25902,2590,377771,1,1,635,2,1,2002,25065,2,Lost,"CARRILLO, PEDRO",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 046,Open,Construction
25905,2590,377771,1,1,635,5,1,2002,14200,2,Lost,"CARRILLO, PEDRO",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 046,Open,Energy & Natural Resources
25908,2590,377771,1,1,635,8,1,2002,9900,2,Lost,"CARRILLO, PEDRO",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 046,Open,Health
25904,2590,377771,1,1,635,4,1,2002,100,2,Lost,"CARRILLO, PEDRO",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 046,Open,Defense
25918,2591,2317419,2,1,9169,8,1,2002,1650,2,Lost,"JESSON, NICK",Lost-Primary,Republican,Standard,GOVERNOR,Open,Health
25912,2591,2317419,2,1,9169,2,1,2002,400,2,Lost,"JESSON, NICK",Lost-Primary,Republican,Standard,GOVERNOR,Open,Construction
25916,2591,2317419,2,1,9169,6,1,2002,100,2,Lost,"JESSON, NICK",Lost-Primary,Republican,Standard,GOVERNOR,Open,"Finance, Insurance & Real Estate"
25926,2592,6601147,2,1,615,6,1,2002,700,2,Lost,"VELDSTRA, RICHARD W",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 026,Open,"Finance, Insurance & Real Estate"
25928,2592,6601147,2,1,615,8,1,2002,100,2,Lost,"VELDSTRA, RICHARD W",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 026,Open,Health
25936,2593,6601154,2,1,653,6,1,2002,40150,2,Lost,"MONVILLE, LOU",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 064,Open,"Finance, Insurance & Real Estate"
25932,2593,6601154,2,1,653,2,1,2002,34200,2,Lost,"MONVILLE, LOU",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 064,Open,Construction
25938,2593,6601154,2,1,653,8,1,2002,15650,2,Lost,"MONVILLE, LOU",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 064,Open,Health
25935,2593,6601154,2,1,653,5,1,2002,10000,2,Lost,"MONVILLE, LOU",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 064,Open,Energy & Natural Resources
25946,2594,13008477,2,1,599,6,1,2002,37510,2,Lost,"BAGATELOS, JON",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 010,Open,"Finance, Insurance & Real Estate"
25942,2594,13008477,2,1,599,2,1,2002,21300,2,Lost,"BAGATELOS, JON",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 010,Open,Construction
25948,2594,13008477,2,1,599,8,1,2002,3800,2,Lost,"BAGATELOS, JON",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 010,Open,Health
25945,2594,13008477,2,1,599,5,1,2002,250,2,Lost,"BAGATELOS, JON",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 010,Open,Energy & Natural Resources
25952,2595,2329444,2,1,591,2,1,2002,22475,2,Lost,"KIGHT, PAT",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 002,Open,Construction
25956,2595,2329444,2,1,591,6,1,2002,8375,2,Lost,"KIGHT, PAT",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 002,Open,"Finance, Insurance & Real Estate"
25958,2595,2329444,2,1,591,8,1,2002,5000,2,Lost,"KIGHT, PAT",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 002,Open,Health
25955,2595,2329444,2,1,591,5,1,2002,650,2,Lost,"KIGHT, PAT",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 002,Open,Energy & Natural Resources
25966,2596,160413,1,1,602,6,1,2002,55875,2,Lost,"PHILLIPS, STEVEN C (STEVE)",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 013,Open,"Finance, Insurance & Real Estate"
25962,2596,160413,1,1,602,2,1,2002,5450,2,Lost,"PHILLIPS, STEVEN C (STEVE)",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 013,Open,Construction
25968,2596,160413,1,1,602,8,1,2002,4350,2,Lost,"PHILLIPS, STEVEN C (STEVE)",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 013,Open,Health
25965,2596,160413,1,1,602,5,1,2002,1150,2,Lost,"PHILLIPS, STEVEN C (STEVE)",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 013,Open,Energy & Natural Resources
25964,2596,160413,1,1,602,4,1,2002,1000,2,Lost,"PHILLIPS, STEVEN C (STEVE)",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 013,Open,Defense
25976,2597,13008632,1,1,628,6,1,2002,18350,2,Lost,"FUENTES, YOLANDA",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 039,Open,"Finance, Insurance & Real Estate"
25972,2597,13008632,1,1,628,2,1,2002,11200,2,Lost,"FUENTES, YOLANDA",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 039,Open,Construction
25975,2597,13008632,1,1,628,5,1,2002,8750,2,Lost,"FUENTES, YOLANDA",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 039,Open,Energy & Natural Resources
25978,2597,13008632,1,1,628,8,1,2002,3450,2,Lost,"FUENTES, YOLANDA",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 039,Open,Health
25982,2598,13008567,2,1,681,2,1,2002,3930,2,Lost,"FRUSETTA, PETER",Lost-Primary,Republican,Standard,SENATE DISTRICT 012,Open,Construction
25986,2598,13008567,2,1,681,6,1,2002,2600,2,Lost,"FRUSETTA, PETER",Lost-Primary,Republican,Standard,SENATE DISTRICT 012,Open,"Finance, Insurance & Real Estate"
25988,2598,13008567,2,1,681,8,1,2002,2100,2,Lost,"FRUSETTA, PETER",Lost-Primary,Republican,Standard,SENATE DISTRICT 012,Open,Health
25985,2598,13008567,2,1,681,5,1,2002,300,2,Lost,"FRUSETTA, PETER",Lost-Primary,Republican,Standard,SENATE DISTRICT 012,Open,Energy & Natural Resources
25992,2599,6398713,1,1,647,2,1,2002,34850,2,Lost,"FUENTES, CHARLES P (CHUCK)",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 058,Open,Construction
25996,2599,6398713,1,1,647,6,1,2002,27100,2,Lost,"FUENTES, CHARLES P (CHUCK)",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 058,Open,"Finance, Insurance & Real Estate"
25998,2599,6398713,1,1,647,8,1,2002,7610,2,Lost,"FUENTES, CHARLES P (CHUCK)",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 058,Open,Health
25995,2599,6398713,1,1,647,5,1,2002,6500,2,Lost,"FUENTES, CHARLES P (CHUCK)",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 058,Open,Energy & Natural Resources
26005,2600,13008478,2,1,599,5,1,2002,66900,2,Lost,"KRAMER, DAN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 010,Open,Energy & Natural Resources
26006,2600,13008478,2,1,599,6,1,2002,10050,2,Lost,"KRAMER, DAN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 010,Open,"Finance, Insurance & Real Estate"
26002,2600,13008478,2,1,599,2,1,2002,8050,2,Lost,"KRAMER, DAN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 010,Open,Construction
26008,2600,13008478,2,1,599,8,1,2002,3500,2,Lost,"KRAMER, DAN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 010,Open,Health
26016,2601,2337545,2,1,592,6,1,2002,1800,2,Lost,"OSTRANDER, DANIEL",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 003,Open,"Finance, Insurance & Real Estate"
26012,2601,2337545,2,1,592,2,1,2002,500,2,Lost,"OSTRANDER, DANIEL",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 003,Open,Construction
26018,2601,2337545,2,1,592,8,1,2002,160,2,Lost,"OSTRANDER, DANIEL",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 003,Open,Health
26026,2602,2338475,1,1,608,6,1,2002,14250,2,Lost,"PINE, DAVE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 019,Open,"Finance, Insurance & Real Estate"
26022,2602,2338475,1,1,608,2,1,2002,6221,2,Lost,"PINE, DAVE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 019,Open,Construction
26028,2602,2338475,1,1,608,8,1,2002,250,2,Lost,"PINE, DAVE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 019,Open,Health
26038,2603,13008406,2,1,591,8,1,2002,5700,2,Lost,"BYRNE, JOHN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 002,Open,Health
26035,2603,13008406,2,1,591,5,1,2002,600,2,Lost,"BYRNE, JOHN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 002,Open,Energy & Natural Resources
26036,2603,13008406,2,1,591,6,1,2002,600,2,Lost,"BYRNE, JOHN",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 002,Open,"Finance, Insurance & Real Estate"
26042,2604,13010710,2,1,9172,2,1,2002,600,2,Lost,"BANNISTER, WES",Lost-Primary,Republican,Standard,INSURANCE COMMISSIONER,Open,Construction
26046,2604,13010710,2,1,9172,6,1,2002,550,2,Lost,"BANNISTER, WES",Lost-Primary,Republican,Standard,INSURANCE COMMISSIONER,Open,"Finance, Insurance & Real Estate"
26045,2604,13010710,2,1,9172,5,1,2002,500,2,Lost,"BANNISTER, WES",Lost-Primary,Republican,Standard,INSURANCE COMMISSIONER,Open,Energy & Natural Resources
26056,2605,1563551,1,1,629,6,1,2002,120089,2,Lost,"CHERNY, ANDREI H",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 040,Open,"Finance, Insurance & Real Estate"
26058,2605,1563551,1,1,629,8,1,2002,20150,2,Lost,"CHERNY, ANDREI H",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 040,Open,Health
26055,2605,1563551,1,1,629,5,1,2002,19600,2,Lost,"CHERNY, ANDREI H",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 040,Open,Energy & Natural Resources
26052,2605,1563551,1,1,629,2,1,2002,18750,2,Lost,"CHERNY, ANDREI H",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 040,Open,Construction
26066,2606,13008407,2,1,673,6,1,2002,27729,2,Lost,"DICKERSON, RICHARD (DICK)",Lost-Primary,Republican,Standard,SENATE DISTRICT 004,Open,"Finance, Insurance & Real Estate"
26062,2606,13008407,2,1,673,2,1,2002,27075,2,Lost,"DICKERSON, RICHARD (DICK)",Lost-Primary,Republican,Standard,SENATE DISTRICT 004,Open,Construction
26065,2606,13008407,2,1,673,5,1,2002,23375,2,Lost,"DICKERSON, RICHARD (DICK)",Lost-Primary,Republican,Standard,SENATE DISTRICT 004,Open,Energy & Natural Resources
26068,2606,13008407,2,1,673,8,1,2002,21050,2,Lost,"DICKERSON, RICHARD (DICK)",Lost-Primary,Republican,Standard,SENATE DISTRICT 004,Open,Health
26076,2607,2020041,1,1,9170,6,1,2002,318089,2,Lost,"KLEHS, JOHAN",Lost-Primary,Democratic,Standard,CONTROLLER,Open,"Finance, Insurance & Real Estate"
26072,2607,2020041,1,1,9170,2,1,2002,78700,2,Lost,"KLEHS, JOHAN",Lost-Primary,Democratic,Standard,CONTROLLER,Open,Construction
26078,2607,2020041,1,1,9170,8,1,2002,54150,2,Lost,"KLEHS, JOHAN",Lost-Primary,Democratic,Standard,CONTROLLER,Open,Health
26075,2607,2020041,1,1,9170,5,1,2002,24198,2,Lost,"KLEHS, JOHAN",Lost-Primary,Democratic,Standard,CONTROLLER,Open,Energy & Natural Resources
26086,2608,13008492,1,1,602,6,1,2002,8920,2,Lost,"BRITT, HARRY",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 013,Open,"Finance, Insurance & Real Estate"
26088,2608,13008492,1,1,602,8,1,2002,6519,2,Lost,"BRITT, HARRY",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 013,Open,Health
26082,2608,13008492,1,1,602,2,1,2002,1450,2,Lost,"BRITT, HARRY",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 013,Open,Construction
48246,4824,6616966,2,1,648,6,1,2000,12375,2,Lost,"ALLEN, WALT",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 059,Open,"Finance, Insurance & Real Estate"
48248,4824,6616966,2,1,648,8,1,2000,8400,2,Lost,"ALLEN, WALT",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 059,Open,Health
48245,4824,6616966,2,1,648,5,1,2000,700,2,Lost,"ALLEN, WALT",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 059,Open,Energy & Natural Resources
48256,4825,6616981,2,1,670,6,1,2000,1500,2,Lost,"ANDREWS, MARY",Lost-Primary,Republican,Standard,SENATE DISTRICT 001,Open,"Finance, Insurance & Real Estate"
48276,4827,6616997,2,1,661,6,1,2000,2275,2,Lost,"BANKHEAD, DON",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 072,Open,"Finance, Insurance & Real Estate"
48272,4827,6616997,2,1,661,2,1,2000,1200,2,Lost,"BANKHEAD, DON",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 072,Open,Construction
48275,4827,6616997,2,1,661,5,1,2000,1000,2,Lost,"BANKHEAD, DON",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 072,Open,Energy & Natural Resources
48278,4827,6616997,2,1,661,8,1,2000,700,2,Lost,"BANKHEAD, DON",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 072,Open,Health
48305,4830,6617014,2,1,663,5,1,2000,1000,2,Lost,"BEIER, KEITH E",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 074,Open,Energy & Natural Resources
48306,4830,6617014,2,1,663,6,1,2000,1000,2,Lost,"BEIER, KEITH E",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 074,Open,"Finance, Insurance & Real Estate"
48326,4832,6617024,2,1,655,6,1,2000,10880,2,Lost,"BENNETT, JEFFREY P",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 066,Open,"Finance, Insurance & Real Estate"
48322,4832,6617024,2,1,655,2,1,2000,5825,2,Lost,"BENNETT, JEFFREY P",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 066,Open,Construction
48328,4832,6617024,2,1,655,8,1,2000,4600,2,Lost,"BENNETT, JEFFREY P",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 066,Open,Health
48325,4832,6617024,2,1,655,5,1,2000,1500,2,Lost,"BENNETT, JEFFREY P",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 066,Open,Energy & Natural Resources
48336,4833,6617029,2,1,613,6,1,2000,58600,2,Lost,"BLANTON, STEVE",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 024,Open,"Finance, Insurance & Real Estate"
48332,4833,6617029,2,1,613,2,1,2000,13100,2,Lost,"BLANTON, STEVE",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 024,Open,Construction
48335,4833,6617029,2,1,613,5,1,2000,500,2,Lost,"BLANTON, STEVE",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 024,Open,Energy & Natural Resources
48338,4833,6617029,2,1,613,8,1,2000,100,2,Lost,"BLANTON, STEVE",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 024,Open,Health
48342,4834,13008794,2,1,654,2,1,2000,15361,2,Lost,"BOGH, RUSSELL V",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 065,Open,Construction
48346,4834,13008794,2,1,654,6,1,2000,4103,2,Lost,"BOGH, RUSSELL V",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 065,Open,"Finance, Insurance & Real Estate"
48348,4834,13008794,2,1,654,8,1,2000,2750,2,Lost,"BOGH, RUSSELL V",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 065,Open,Health
48345,4834,13008794,2,1,654,5,1,2000,400,2,Lost,"BOGH, RUSSELL V",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 065,Open,Energy & Natural Resources
48356,4835,6617033,2,1,663,6,1,2000,1250,2,Lost,"BOND, JAMES H",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 074,Open,"Finance, Insurance & Real Estate"
48355,4835,6617033,2,1,663,5,1,2000,1000,2,Lost,"BOND, JAMES H",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 074,Open,Energy & Natural Resources
48352,4835,6617033,2,1,663,2,1,2000,750,2,Lost,"BOND, JAMES H",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 074,Open,Construction
48366,4836,6617041,2,1,656,6,1,2000,375,2,Lost,"BROWN, DENNIS",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 067,Open,"Finance, Insurance & Real Estate"
48386,4838,6413458,1,1,612,6,1,2000,150,2,Lost,"BUZO, FRED",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 023,Open,"Finance, Insurance & Real Estate"
48396,4839,6413475,1,1,670,6,1,2000,150,2,Lost,"CALLAWAY, MERITA A",Lost-Primary,Democratic,Standard,SENATE DISTRICT 001,Open,"Finance, Insurance & Real Estate"
48416,4841,6617086,2,1,650,6,1,2000,32890,2,Lost,"CORTEZ, EDWARD S",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 061,Open,"Finance, Insurance & Real Estate"
48412,4841,6617086,2,1,650,2,1,2000,6500,2,Lost,"CORTEZ, EDWARD S",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 061,Open,Construction
48418,4841,6617086,2,1,650,8,1,2000,5450,2,Lost,"CORTEZ, EDWARD S",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 061,Open,Health
48415,4841,6617086,2,1,650,5,1,2000,4250,2,Lost,"CORTEZ, EDWARD S",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 061,Open,Energy & Natural Resources
48436,4843,6617096,2,1,623,6,1,2000,17850,2,Lost,"COX, JAMES L",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 034,Open,"Finance, Insurance & Real Estate"
48432,4843,6617096,2,1,623,2,1,2000,13590,2,Lost,"COX, JAMES L",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 034,Open,Construction
48435,4843,6617096,2,1,623,5,1,2000,4900,2,Lost,"COX, JAMES L",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 034,Open,Energy & Natural Resources
48438,4843,6617096,2,1,623,8,1,2000,4050,2,Lost,"COX, JAMES L",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 034,Open,Health
48446,4844,6413550,1,1,595,6,1,2000,300,2,Lost,"CRANE, BASIA",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 006,Open,"Finance, Insurance & Real Estate"
48455,4845,13008891,1,1,668,5,1,2000,1500,2,Lost,"CRENSHAW, DWAYNE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 079,Open,Energy & Natural Resources
48456,4845,13008891,1,1,668,6,1,2000,1350,2,Lost,"CRENSHAW, DWAYNE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 079,Open,"Finance, Insurance & Real Estate"
48458,4845,13008891,1,1,668,8,1,2000,600,2,Lost,"CRENSHAW, DWAYNE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 079,Open,Health
48472,4847,6617108,2,1,670,2,1,2000,3500,2,Lost,"DAUM, RK (SKIP)",Lost-Primary,Republican,Standard,SENATE DISTRICT 001,Open,Construction
48476,4847,6617108,2,1,670,6,1,2000,700,2,Lost,"DAUM, RK (SKIP)",Lost-Primary,Republican,Standard,SENATE DISTRICT 001,Open,"Finance, Insurance & Real Estate"
48475,4847,6617108,2,1,670,5,1,2000,500,2,Lost,"DAUM, RK (SKIP)",Lost-Primary,Republican,Standard,SENATE DISTRICT 001,Open,Energy & Natural Resources
48478,4847,6617108,2,1,670,8,1,2000,500,2,Lost,"DAUM, RK (SKIP)",Lost-Primary,Republican,Standard,SENATE DISTRICT 001,Open,Health
48506,4850,6617115,2,1,614,6,1,2000,2250,2,Lost,"DEKLINSKI, BOB",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 025,Open,"Finance, Insurance & Real Estate"
48508,4850,6617115,2,1,614,8,1,2000,550,2,Lost,"DEKLINSKI, BOB",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 025,Open,Health
48515,4851,13008771,2,1,650,5,1,2000,300,2,Lost,"DEMALLIE, BOB",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 061,Open,Energy & Natural Resources
